beam_id,time_s,displacement_mm,force_N
9,122.50,4.0711,269.8
9,122.60,4.0748,270.1
9,122.70,4.0789,270.3
9,122.80,4.0824,270.5
9,122.90,4.0852,270.6
9,123.00,4.0878,270.8
9,123.10,4.0908,270.9
9,123.20,4.0942,271.1
9,123.30,4.0979,271.3
9,123.40,4.1012,271.5
9,123.50,4.1046,271.7
9,123.60,4.1082,271.9
9,123.70,4.1119,272.1
9,123.80,4.1153,272.3
9,123.90,4.1183,272.4
9,124.00,4.1212,272.5
9,124.10,4.1244,272.7
9,124.20,4.1282,272.9
9,124.30,4.1322,273.2
9,124.40,4.1354,273.3
9,124.50,4.1380,273.4
9,124.60,4.1406,273.6
9,124.70,4.1437,273.7
9,124.80,4.1476,273.9
9,124.90,4.1515,274.2
9,125.00,4.1549,274.3
9,125.10,4.1585,274.5
9,125.20,4.1621,274.7
9,125.30,4.1656,274.9
9,125.40,4.1686,275.1
9,125.50,4.1716,275.2
9,125.60,4.1746,275.4
9,125.70,4.1779,275.5
9,125.80,4.1816,275.7
9,125.90,4.1854,276.0
9,126.00,4.1885,276.1
9,126.10,4.1911,276.2
9,126.20,4.1940,276.4
9,126.30,4.1975,276.6
9,126.40,4.2014,276.8
9,126.50,4.2049,277.0
9,126.60,4.2082,277.1
9,126.70,4.2117,277.3
9,126.80,4.2154,277.5
9,126.90,4.2185,277.7
9,127.00,4.2215,277.8
9,127.10,4.2244,278.0
9,127.20,4.2275,278.1
9,127.30,4.2310,278.3
9,127.40,4.2349,278.5
9,127.50,4.2386,278.7
9,127.60,4.2415,278.9
9,127.70,4.2441,279.0
9,127.80,4.2471,279.1
9,127.90,4.2508,279.3
9,128.00,4.2548,279.5
9,128.10,4.2582,279.7
9,128.20,4.2614,279.9
9,128.30,4.2649,280.1
9,128.40,4.2685,280.3
9,128.50,4.2719,280.5
9,128.60,4.2749,280.6
9,128.70,4.2779,280.7
9,128.80,4.2814,280.9
9,128.90,4.2852,281.1
9,129.00,4.2890,281.3
9,129.10,4.2921,281.5
9,129.20,4.2948,281.6
9,129.30,4.2976,281.7
9,129.40,4.3009,281.9
9,129.50,4.3047,282.1
9,129.60,4.3082,282.3
9,129.70,4.3114,282.4
9,129.80,4.3149,282.6
9,129.90,4.3186,282.8
9,130.00,4.3223,283.0
9,130.10,4.3253,283.2
9,130.20,4.3281,283.3
9,130.30,4.3309,283.4
9,130.40,4.3343,283.6
9,130.50,4.3382,283.8
9,130.60,4.3420,284.0
9,130.70,4.3448,284.1
9,130.80,4.3474,284.2
9,130.90,4.3503,284.3
9,131.00,4.3538,284.5
9,131.10,4.3578,284.7
9,131.20,4.3615,284.9
9,131.30,4.3650,285.2
9,131.40,4.3686,285.3
9,131.50,4.3723,285.5
9,131.60,4.3757,285.7
9,131.70,4.3787,285.8
9,131.80,4.3816,285.9
9,131.90,4.3847,286.1
9,132.00,4.3881,286.3
9,132.10,4.3917,286.5
9,132.20,4.3952,286.6
9,132.30,4.3982,286.8
9,132.40,4.4010,286.9
9,132.50,4.4041,287.0
9,132.60,4.4078,287.2
9,132.70,4.4115,287.4
9,132.80,4.4147,287.6
9,132.90,4.4181,287.7
9,133.00,4.4218,287.9
9,133.10,4.4254,288.1
9,133.20,4.4286,288.2
9,133.30,4.4314,288.4
9,133.40,4.4343,288.5
9,133.50,4.4374,288.6
9,133.60,4.4413,288.8
9,133.70,4.4453,289.1
9,133.80,4.4484,289.2
9,133.90,4.4512,289.3
9,134.00,4.4540,289.4
9,134.10,4.4572,289.6
9,134.20,4.4613,289.8
9,134.30,4.4649,290.0
9,134.40,4.4682,290.1
9,134.50,4.4717,290.3
9,134.60,4.4753,290.5
9,134.70,4.4788,290.6
9,134.80,4.4819,290.8
9,134.90,4.4848,290.9
9,135.00,4.4880,291.0
9,135.10,4.4917,291.2
9,135.20,4.4957,291.5
9,135.30,4.4991,291.6
9,135.40,4.5019,291.7
9,135.50,4.5045,291.8
9,135.60,4.5075,291.9
9,135.70,4.5111,292.1
9,135.80,4.5148,292.3
9,135.90,4.5180,292.4
9,136.00,4.5212,292.6
9,136.10,4.5247,292.8
9,136.20,4.5284,292.9
9,136.30,4.5319,293.1
9,136.40,4.5351,293.2
9,136.50,4.5380,293.3
9,136.60,4.5411,293.5
9,136.70,4.5448,293.6
9,136.80,4.5487,293.9
9,136.90,4.5518,294.0
9,137.00,4.5544,294.1
9,137.10,4.5570,294.2
9,137.20,4.5601,294.3
9,137.30,4.5638,294.5
9,137.40,4.5679,294.7
9,137.50,4.5714,294.9
9,137.60,4.5750,295.0
9,137.70,4.5788,295.2
9,137.80,4.5824,295.4
9,137.90,4.5854,295.5
9,138.00,4.5883,295.6
9,138.10,4.5913,295.7
9,138.20,4.5947,295.9
9,138.30,4.5983,296.0
9,138.40,4.6019,296.2
9,138.50,4.6050,296.3
9,138.60,4.6077,296.4
9,138.70,4.6106,296.5
9,138.80,4.6140,296.7
9,138.90,4.6180,296.9
9,139.00,4.6215,297.0
9,139.10,4.6248,297.2
9,139.20,4.6282,297.3
9,139.30,4.6319,297.5
9,139.40,4.6355,297.7
9,139.50,4.6385,297.8
9,139.60,4.6413,297.9
9,139.70,4.6442,298.0
9,139.80,4.6477,298.1
9,139.90,4.6517,298.4
9,140.00,4.6554,298.6
9,140.10,4.6583,298.6
9,140.20,4.6610,298.7
9,140.30,4.6641,298.9
9,140.40,4.6678,299.0
9,140.50,4.6718,299.2
9,140.60,4.6750,299.4
9,140.70,4.6783,299.5
9,140.80,4.6817,299.6
9,140.90,4.6853,299.8
9,141.00,4.6887,300.0
9,141.10,4.6916,300.0
9,141.20,4.6945,300.1
9,141.30,4.6977,300.3
9,141.40,4.7014,300.4
9,141.50,4.7052,300.6
9,141.60,4.7085,300.8
9,141.70,4.7113,300.9
9,141.80,4.7141,300.9
9,141.90,4.7173,301.1
9,142.00,4.7212,301.3
9,142.10,4.7248,301.4
9,142.20,4.7281,301.6
9,142.30,4.7317,301.7
9,142.40,4.7355,301.9
9,142.50,4.7391,302.0
9,142.60,4.7421,302.2
9,142.70,4.7449,302.2
9,142.80,4.7479,302.3
9,142.90,4.7512,302.5
9,143.00,4.7552,302.7
9,143.10,4.7590,302.8
9,143.20,4.7617,302.9
9,143.30,4.7642,303.0
9,143.40,4.7670,303.0
9,143.50,4.7704,303.2
9,143.60,4.7744,303.4
9,143.70,4.7780,303.5
9,143.80,4.7814,303.7
9,143.90,4.7853,303.8
9,144.00,4.7888,304.0
9,144.10,4.7921,304.1
9,144.20,4.7951,304.2
9,144.30,4.7980,304.3
9,144.40,4.8012,304.4
9,144.50,4.8047,304.6
9,144.60,4.8084,304.7
9,144.70,4.8118,304.8
9,144.80,4.8147,304.9
9,144.90,4.8175,305.0
9,145.00,4.8206,305.1
9,145.10,4.8244,305.3
9,145.20,4.8281,305.4
9,145.30,4.8314,305.5
9,145.40,4.8346,305.6
9,145.50,4.8382,305.8
9,145.60,4.8420,305.9
9,145.70,4.8452,306.1
9,145.80,4.8482,306.2
9,145.90,4.8511,306.2
9,146.00,4.8544,306.3
9,146.10,4.8582,306.5
9,146.20,4.8622,306.7
9,146.30,4.8653,306.8
9,146.40,4.8680,306.8
9,146.50,4.8708,306.9
9,146.60,4.8740,307.0
9,146.70,4.8780,307.2
9,146.80,4.8817,307.3
9,146.90,4.8849,307.4
9,147.00,4.8882,307.5
9,147.10,4.8917,307.7
9,147.20,4.8952,307.8
9,147.30,4.8983,307.9
9,147.40,4.9012,308.0
9,147.50,4.9044,308.0
9,147.60,4.9080,308.2
9,147.70,4.9120,308.3
9,147.80,4.9156,308.5
9,147.90,4.9186,308.6
9,148.00,4.9212,308.6
9,148.10,4.9241,308.7
9,148.20,4.9274,308.8
9,148.30,4.9312,308.9
9,148.40,4.9345,309.0
9,148.50,4.9378,309.1
9,148.60,4.9413,309.2
9,148.70,4.9451,309.4
9,148.80,4.9487,309.5
9,148.90,4.9518,309.6
9,149.00,4.9547,309.7
9,149.10,4.9579,309.7
9,149.20,4.9617,309.9
9,149.30,4.9656,310.0
9,149.40,4.9686,310.1
9,149.50,4.9712,310.1
9,149.60,4.9739,310.1
9,149.70,4.9772,310.2
9,149.80,4.9812,310.4
9,149.90,4.9851,310.5
9,150.00,4.9884,310.6
9,150.10,4.9917,310.7
9,150.20,4.9954,310.8
9,150.30,4.9990,311.0
9,150.40,5.0021,311.0
9,150.50,5.0050,311.1
9,150.60,5.0080,311.1
9,150.70,5.0112,311.2
9,150.80,5.0148,311.3
9,150.90,5.0186,311.4
9,151.00,5.0217,311.5
9,151.10,5.0244,311.5
9,151.20,5.0273,311.6
9,151.30,5.0306,311.7
9,151.40,5.0346,311.8
9,151.50,5.0382,311.9
9,151.60,5.0414,312.0
9,151.70,5.0449,312.1
9,151.80,5.0486,312.2
9,151.90,5.0518,312.2
9,152.00,5.0549,312.3
9,152.10,5.0579,312.3
9,152.20,5.0609,312.4
9,152.30,5.0645,312.4
9,152.40,5.0685,312.6
9,152.50,5.0721,312.7
9,152.60,5.0750,312.7
9,152.70,5.0778,312.7
9,152.80,5.0808,312.7
9,152.90,5.0845,312.9
9,153.00,5.0884,313.0
9,153.10,5.0917,313.0
9,153.20,5.0949,313.1
9,153.30,5.0984,313.2
9,153.40,5.1021,313.2
9,153.50,5.1055,313.3
9,153.60,5.1085,313.3
9,153.70,5.1113,313.3
9,153.80,5.1145,313.4
9,153.90,5.1183,313.5
9,154.00,5.1221,313.6
9,154.10,5.1255,313.6
9,154.20,5.1283,313.6
9,154.30,5.1310,313.6
9,154.40,5.1341,313.6
9,154.50,5.1377,313.7
9,154.60,5.1413,313.8
9,154.70,5.1446,313.8
9,154.80,5.1481,313.9
9,154.90,5.1518,313.9
9,155.00,5.1553,314.0
9,155.10,5.1584,314.0
9,155.20,5.1613,314.0
9,155.30,5.1643,314.0
9,155.40,5.1677,314.0
9,155.50,5.1716,314.1
9,155.60,5.1753,314.2
9,155.70,5.1781,314.1
9,155.80,5.1807,314.1
9,155.90,5.1836,314.1
9,156.00,5.1871,314.1
9,156.10,5.1913,314.2
9,156.20,5.1949,314.2
9,156.30,5.1983,314.3
9,156.40,5.2019,314.3
9,156.50,5.2055,314.3
9,156.52,5.2062,314.4
9,156.60,5.2089,314.4
9,156.70,5.2119,314.3
9,156.80,5.2148,314.3
9,156.90,5.2178,314.3
9,157.00,5.2211,314.3
9,157.10,5.2248,314.3
9,157.20,5.2283,314.3
9,157.30,5.2314,314.3
9,157.40,5.2342,314.2
9,157.50,5.2373,314.2
9,157.60,5.2410,314.2
9,157.70,5.2448,314.2
9,157.80,5.2481,314.2
9,157.90,5.2515,314.2
9,158.00,5.2553,314.2
9,158.10,5.2588,314.2
9,158.20,5.2619,314.2
9,158.30,5.2648,314.1
9,158.40,5.2677,314.0
9,158.50,5.2710,314.0
9,158.60,5.2750,314.0
9,158.70,5.2790,314.0
9,158.80,5.2821,313.9
9,158.90,5.2846,313.8
9,159.00,5.2874,313.7
9,159.10,5.2907,313.7
9,159.20,5.2947,313.7
9,159.30,5.2982,313.6
9,159.40,5.3014,313.5
9,159.50,5.3047,313.5
9,159.60,5.3084,313.5
9,159.70,5.3120,313.4
9,159.80,5.3152,313.3
9,159.90,5.3181,313.2
9,160.00,5.3212,313.1
9,160.10,5.3249,313.0
9,160.20,5.3289,313.0
9,160.30,5.3323,312.9
9,160.40,5.3350,312.7
9,160.50,5.3377,312.6
9,160.60,5.3407,312.5
9,160.70,5.3443,312.4
9,160.80,5.3480,312.3
9,160.90,5.3513,312.2
9,161.00,5.3546,312.0
9,161.10,5.3583,311.9
9,161.20,5.3621,311.9
9,161.30,5.3657,311.7
9,161.40,5.3688,311.5
9,161.50,5.3715,311.4
9,161.60,5.3745,311.2
9,161.70,5.3781,311.0
9,161.80,5.3821,310.9
9,161.90,5.3853,310.6
9,162.00,5.3880,310.3
9,162.10,5.3907,309.9
9,162.20,5.3938,309.6
9,162.30,5.3977,309.2
9,162.40,5.4015,308.9
9,162.50,5.4049,308.5
9,162.60,5.4084,308.2
9,162.70,5.4121,307.9
9,162.80,5.4156,307.5
9,162.90,5.4187,307.2
9,163.00,5.4216,306.8
9,163.10,5.4246,306.5
9,163.20,5.4279,306.2
9,163.30,5.4316,305.9
9,163.40,5.4353,305.6
9,163.50,5.4384,305.3
9,163.60,5.4412,305.0
9,163.70,5.4441,304.6
9,163.80,5.4475,304.4
9,163.90,5.4513,304.1
9,164.00,5.4547,303.8
9,164.10,5.4579,303.5
9,164.20,5.4615,303.2
9,164.30,5.4653,302.9
9,164.40,5.4687,302.6
9,164.50,5.4718,302.3
9,164.60,5.4746,302.0
9,164.70,5.4777,301.7
9,164.80,5.4812,301.4
9,164.90,5.4852,301.1
9,165.00,5.4890,300.8
9,165.10,5.4918,300.5
9,165.20,5.4944,300.2
9,165.30,5.4973,299.8
9,165.40,5.5008,299.6
9,165.50,5.5047,299.3
9,165.60,5.5082,299.1
9,165.70,5.5114,298.8
9,165.80,5.5149,298.5
9,165.90,5.5185,298.2
9,166.00,5.5219,297.9
9,166.10,5.5247,297.6
9,166.20,5.5276,297.3
9,166.30,5.5309,297.1
9,166.40,5.5348,296.8
9,166.50,5.5388,296.6
9,166.60,5.5419,296.3
9,166.70,5.5446,296.0
9,166.80,5.5474,295.7
9,166.90,5.5505,295.5
9,167.00,5.5544,295.2
9,167.10,5.5580,295.0
9,167.20,5.5614,294.7
9,167.30,5.5649,294.5
9,167.40,5.5689,294.3
9,167.50,5.5727,294.1
9,167.60,5.5759,293.8
9,167.70,5.5786,293.5
9,167.80,5.5814,293.3
9,167.90,5.5849,293.0
9,168.00,5.5888,292.8
9,168.10,5.5923,292.6
9,168.20,5.5950,292.3
9,168.30,5.5975,292.1
9,168.40,5.6004,291.8
9,168.50,5.6039,291.6
9,168.60,5.6079,291.5
9,168.70,5.6115,291.3
9,168.80,5.6148,291.1
9,168.90,5.6183,290.9
9,169.00,5.6219,290.7
9,169.10,5.6253,290.5
9,169.20,5.6283,290.2
9,169.30,5.6312,290.0
9,169.40,5.6343,289.8
9,169.50,5.6377,289.6
9,169.60,5.6415,289.4
9,169.70,5.6450,289.3
9,169.80,5.6480,289.1
9,169.90,5.6508,288.8
9,170.00,5.6539,288.6
9,170.10,5.6576,288.5
9,170.20,5.6614,288.3
9,170.30,5.6647,288.1
9,170.40,5.6681,288.0
9,170.50,5.6719,287.8
9,170.60,5.6755,287.6
9,170.70,5.6786,287.4
9,170.80,5.6815,287.2
9,170.90,5.6844,287.1
9,171.00,5.6878,286.9
9,171.10,5.6919,286.8
9,171.20,5.6959,286.6
9,171.30,5.6989,286.4
9,171.40,5.7015,286.2
9,171.50,5.7042,286.0
9,171.60,5.7075,285.9
9,171.70,5.7115,285.7
9,171.80,5.7152,285.6
9,171.90,5.7183,285.4
9,172.00,5.7215,285.3
9,172.10,5.7250,285.1
9,172.20,5.7285,284.9
9,172.30,5.7317,284.8
9,172.40,5.7347,284.6
9,172.50,5.7379,284.5
9,172.60,5.7415,284.3
9,172.70,5.7454,284.2
9,172.80,5.7489,284.0
9,172.90,5.7518,283.9
9,173.00,5.7545,283.7
9,173.10,5.7574,283.5
9,173.20,5.7609,283.4
9,173.30,5.7645,283.2
9,173.40,5.7679,283.1
9,173.50,5.7712,282.9
9,173.60,5.7749,282.8
9,173.70,5.7787,282.7
9,173.80,5.7821,282.5
9,173.90,5.7851,282.4
9,174.00,5.7879,282.2
9,174.10,5.7911,282.0
9,174.20,5.7948,281.9
9,174.30,5.7988,281.8
9,174.40,5.8019,281.6
9,174.50,5.8045,281.4
9,174.60,5.8072,281.2
9,174.70,5.8103,281.0
9,174.80,5.8142,280.8
9,174.90,5.8181,280.2
9,175.00,5.8215,279.9
9,175.10,5.8249,279.8
9,175.20,5.8285,279.7
9,175.30,5.8321,279.6
9,175.40,5.8353,279.4
9,175.50,5.8381,279.2
9,175.60,5.8410,279.1
9,175.70,5.8442,279.0
9,175.80,5.8479,278.9
9,175.90,5.8518,278.8
9,176.00,5.8551,278.6
9,176.10,5.8579,278.5
9,176.20,5.8607,278.3
9,176.30,5.8640,278.2
9,176.40,5.8680,278.1
9,176.50,5.8716,278.0
9,176.60,5.8749,277.8
9,176.70,5.8785,277.7
9,176.80,5.8821,277.6
9,176.90,5.8854,277.5
9,177.00,5.8884,277.3
9,177.10,5.8913,277.2
9,177.20,5.8945,277.0
9,177.30,5.8981,276.9
9,177.40,5.9022,276.8
9,177.50,5.9055,276.7
9,177.60,5.9083,276.5
9,177.70,5.9110,276.4
9,177.80,5.9140,276.3
9,177.90,5.9177,276.2
9,178.00,5.9216,276.1
9,178.10,5.9248,275.9
9,178.20,5.9279,275.8
9,178.30,5.9313,275.7
9,178.40,5.9351,275.6
9,178.50,5.9387,275.4
9,178.60,5.9417,275.3
9,178.70,5.9446,275.1
9,178.80,5.9478,275.0
9,178.90,5.9516,274.9
9,179.00,5.9555,274.8
9,179.10,5.9588,274.7
9,179.20,5.9616,274.6
9,179.30,5.9644,274.4
9,179.40,5.9675,274.2
9,179.50,5.9712,274.1
9,179.60,5.9748,274.0
9,179.70,5.9782,273.9
9,179.80,5.9817,273.8
9,179.90,5.9853,273.7
9,180.00,5.9887,273.6
9,180.10,5.9919,273.4
9,180.20,5.9949,273.3
9,180.30,5.9978,273.1
9,180.40,6.0013,273.0
9,180.50,6.0051,272.9
9,180.60,6.0086,272.8
9,180.70,6.0114,272.7
9,180.80,6.0141,272.5
9,180.90,6.0170,272.4
9,181.00,6.0205,272.3
9,181.10,6.0247,272.2
9,181.20,6.0282,272.1
9,181.30,6.0316,272.0
9,181.40,6.0352,271.9
9,181.50,6.0389,271.8
9,181.60,6.0423,271.6
9,181.70,6.0453,271.5
9,181.80,6.0481,271.3
9,181.90,6.0510,271.2
9,182.00,6.0544,271.1
9,182.10,6.0583,271.0
9,182.20,6.0618,270.9
9,182.30,6.0648,270.8
9,182.40,6.0676,270.6
9,182.50,6.0707,270.5
9,182.60,6.0745,270.4
9,182.70,6.0783,270.3
9,182.80,6.0816,270.2
9,182.90,6.0849,270.1
9,183.00,6.0885,270.0
9,183.10,6.0920,269.8
9,183.20,6.0952,269.7
9,183.30,6.0981,269.6
9,183.40,6.1010,269.4
9,183.50,6.1043,269.3
9,183.60,6.1081,269.2
9,183.70,6.1120,269.1
9,183.80,6.1151,269.0
9,183.90,6.1178,268.8
9,184.00,6.1206,268.7
9,184.10,6.1238,268.6
9,184.20,6.1277,268.5
9,184.30,6.1314,268.4
9,184.40,6.1346,268.2
9,184.50,6.1380,268.1
9,184.60,6.1417,268.0
9,184.70,6.1453,267.9
9,184.80,6.1484,267.7
9,184.90,6.1512,267.6
9,185.00,6.1543,267.4
9,185.10,6.1580,267.2
9,185.20,6.1622,264.8
9,185.30,6.1658,264.4
9,185.40,6.1686,264.3
9,185.50,6.1712,264.1
9,185.60,6.1741,264.0
9,185.70,6.1775,264.0
9,185.80,6.1814,264.0
9,185.90,6.1849,264.0
9,186.00,6.1884,263.9
9,186.10,6.1921,263.8
9,186.20,6.1957,263.8
9,186.30,6.1991,263.7
9,186.40,6.2020,263.6
9,186.50,6.2047,263.5
9,186.60,6.2078,263.4
9,186.70,6.2115,263.3
9,186.80,6.2154,263.3
9,186.90,6.2185,263.1
9,187.00,6.2211,263.0
9,187.10,6.2239,262.9
9,187.20,6.2270,262.8
9,187.30,6.2309,262.7
9,187.40,6.2348,262.7
9,187.50,6.2381,262.6
9,187.60,6.2415,262.5
9,187.70,6.2450,262.4
9,187.80,6.2486,262.3
9,187.90,6.2519,262.2
9,188.00,6.2549,262.1
9,188.10,6.2578,261.9
9,188.20,6.2610,261.8
9,188.30,6.2647,261.8
9,188.40,6.2685,261.7
9,188.50,6.2718,261.6
9,188.60,6.2746,261.5
9,188.70,6.2775,261.3
9,188.80,6.2809,261.2
9,188.90,6.2849,261.2
9,189.00,6.2884,261.1
9,189.10,6.2916,261.0
9,189.20,6.2952,260.9
9,189.30,6.2988,260.8
9,189.40,6.3019,260.7
9,189.50,6.3050,260.6
9,189.60,6.3079,260.4
9,189.70,6.3110,260.3
9,189.80,6.3146,260.2
9,189.90,6.3187,260.2
9,190.00,6.3222,260.1
9,190.10,6.3251,260.0
9,190.20,6.3277,259.8
9,190.30,6.3307,259.7
9,190.40,6.3345,259.6
9,190.50,6.3384,259.6
9,190.60,6.3415,259.5
9,190.70,6.3446,259.3
9,190.80,6.3480,259.3
9,190.90,6.3517,259.2
9,191.00,6.3552,259.1
9,191.10,6.3582,259.0
9,191.20,6.3612,258.8
9,191.30,6.3646,258.8
9,191.40,6.3685,258.7
9,191.50,6.3724,258.6
9,191.60,6.3755,258.5
9,191.70,6.3782,258.4
9,191.80,6.3809,258.2
9,191.90,6.3840,258.1
9,192.00,6.3877,258.1
9,192.10,6.3913,257.9
9,192.20,6.3946,257.9
9,192.30,6.3982,257.8
9,192.40,6.4020,257.7
9,192.50,6.4058,257.6
9,192.60,6.4089,257.5
9,192.70,6.4117,257.3
9,192.80,6.4146,257.2
9,192.90,6.4179,257.1
9,193.00,6.4217,257.0
9,193.10,6.4251,256.9
9,193.20,6.4280,256.8
9,193.30,6.4307,256.6
9,193.40,6.4336,256.5
9,193.50,6.4371,256.4
9,193.60,6.4410,256.4
9,193.70,6.4447,256.3
9,193.80,6.4481,256.2
9,193.90,6.4516,256.0
9,194.00,6.4553,255.9
9,194.10,6.4587,255.8
9,194.20,6.4617,255.6
9,194.30,6.4646,255.5
9,194.40,6.4675,255.3
9,194.50,6.4710,255.2
9,194.60,6.4749,255.1
9,194.70,6.4786,255.0
9,194.80,6.4814,254.8
9,194.90,6.4842,254.6
9,195.00,6.4873,254.5
9,195.10,6.4912,254.3
9,195.20,6.4951,254.2
9,195.30,6.4984,254.0
9,195.40,6.5018,253.7
9,195.50,6.5054,250.6
9,195.52,6.5063,181.2
9,195.53,6.5074,113.2
9,195.54,6.5082,77.5
13,0.00,0.0000,0.1
13,0.10,0.0001,0.1
13,0.20,0.0005,0.1
13,0.30,0.0012,0.1
13,0.40,0.0024,0.1
13,0.50,0.0045,0.2
13,0.60,0.0064,0.3
13,0.70,0.0085,0.4
13,0.80,0.0122,0.5
13,0.90,0.0166,0.8
13,1.00,0.0208,1.0
13,1.10,0.0246,1.2
13,1.20,0.0285,1.4
13,1.30,0.0319,1.6
13,1.40,0.0346,1.8
13,1.50,0.0373,1.9
13,1.60,0.0403,2.1
13,1.70,0.0438,2.4
13,1.80,0.0474,2.6
13,1.90,0.0504,2.9
13,2.00,0.0536,3.1
13,2.10,0.0573,3.4
13,2.20,0.0611,3.6
13,2.30,0.0647,4.0
13,2.40,0.0679,4.2
13,2.50,0.0708,4.5
13,2.60,0.0741,4.8
13,2.70,0.0778,5.1
13,2.80,0.0816,5.5
13,2.90,0.0847,5.8
13,3.00,0.0874,6.0
13,3.10,0.0901,6.4
13,3.20,0.0933,6.6
13,3.30,0.0968,7.0
13,3.40,0.1003,7.4
13,3.50,0.1036,7.7
13,3.60,0.1073,8.1
13,3.70,0.1111,8.5
13,3.80,0.1147,8.8
13,3.90,0.1180,9.2
13,4.00,0.1210,9.5
13,4.10,0.1241,9.8
13,4.20,0.1274,10.2
13,4.30,0.1313,10.6
13,4.40,0.1352,11.0
13,4.50,0.1382,11.2
13,4.60,0.1408,11.5
13,4.70,0.1438,11.8
13,4.80,0.1473,12.2
13,4.90,0.1511,12.6
13,5.00,0.1544,12.9
13,5.10,0.1577,13.2
13,5.20,0.1613,13.6
13,5.30,0.1648,14.0
13,5.40,0.1681,14.3
13,5.50,0.1713,14.6
13,5.60,0.1743,15.0
13,5.70,0.1774,15.3
13,5.80,0.1810,15.6
13,5.90,0.1851,16.1
13,6.00,0.1887,16.4
13,6.10,0.1915,16.7
13,6.20,0.1942,16.9
13,6.30,0.1973,17.2
13,6.40,0.2010,17.5
13,6.50,0.2044,17.8
13,6.60,0.2075,18.1
13,6.70,0.2108,18.3
13,6.80,0.2145,18.6
13,6.90,0.2180,18.8
13,7.00,0.2214,19.0
13,7.10,0.2245,19.3
13,7.20,0.2276,19.6
13,7.30,0.2310,19.9
13,7.40,0.2350,20.0
13,7.50,0.2387,20.0
13,7.60,0.2417,20.0
13,7.70,0.2444,20.1
13,7.80,0.2471,20.3
13,7.90,0.2503,20.4
13,8.00,0.2540,20.7
13,8.10,0.2575,21.0
13,8.20,0.2607,21.3
13,8.30,0.2642,21.7
13,8.40,0.2681,22.1
13,8.50,0.2717,22.5
13,8.60,0.2749,22.8
13,8.70,0.2779,23.1
13,8.80,0.2810,23.4
13,8.90,0.2846,23.8
13,9.00,0.2884,24.2
13,9.10,0.2919,24.6
13,9.20,0.2946,24.9
13,9.30,0.2972,25.1
13,9.40,0.3002,25.5
13,9.50,0.3038,25.8
13,9.60,0.3076,26.3
13,9.70,0.3109,26.6
13,9.80,0.3142,27.0
13,9.90,0.3180,27.4
13,10.00,0.3216,27.8
13,10.10,0.3250,28.1
13,10.20,0.3279,28.4
13,10.30,0.3306,28.7
13,10.40,0.3336,29.1
13,10.50,0.3373,29.5
13,10.60,0.3415,29.9
13,10.70,0.3449,30.3
13,10.80,0.3478,30.6
13,10.90,0.3505,30.9
13,11.00,0.3537,31.2
13,11.10,0.3576,31.7
13,11.20,0.3613,32.1
13,11.30,0.3651,32.5
13,11.40,0.3685,32.8
13,11.50,0.3716,33.2
13,11.60,0.3748,33.5
13,11.70,0.3781,33.9
13,11.80,0.3811,34.2
13,11.90,0.3842,34.5
13,12.00,0.3876,34.9
13,12.10,0.3914,35.3
13,12.20,0.3953,35.8
13,12.30,0.3982,36.1
13,12.40,0.4008,36.3
13,12.50,0.4037,36.7
13,12.60,0.4072,37.0
13,12.70,0.4110,37.5
13,12.80,0.4141,37.8
13,12.90,0.4172,38.1
13,13.00,0.4208,38.5
13,13.10,0.4245,38.9
13,13.20,0.4279,39.3
13,13.30,0.4314,39.7
13,13.40,0.4345,40.0
13,13.50,0.4376,40.3
13,13.60,0.4412,40.7
13,13.70,0.4453,41.1
13,13.80,0.4488,41.5
13,13.90,0.4514,41.8
13,14.00,0.4541,42.0
13,14.10,0.4569,42.4
13,14.20,0.4605,42.8
13,14.30,0.4642,43.2
13,14.40,0.4674,43.5
13,14.50,0.4708,43.9
13,14.60,0.4746,44.3
13,14.70,0.4783,44.7
13,14.80,0.4818,45.1
13,14.90,0.4849,45.4
13,15.00,0.4879,45.7
13,15.10,0.4912,46.1
13,15.20,0.4950,46.5
13,15.30,0.4987,46.9
13,15.40,0.5017,47.3
13,15.50,0.5043,47.5
13,15.60,0.5071,47.9
13,15.70,0.5104,48.3
13,15.80,0.5143,48.7
13,15.90,0.5177,49.0
13,16.00,0.5209,49.4
13,16.10,0.5244,49.8
13,16.20,0.5280,50.2
13,16.30,0.5315,50.6
13,16.40,0.5347,50.9
13,16.50,0.5376,51.2
13,16.60,0.5406,51.6
13,16.70,0.5441,52.0
13,16.80,0.5481,52.4
13,16.90,0.5519,52.8
13,17.00,0.5548,53.1
13,17.10,0.5575,53.4
13,17.20,0.5604,53.8
13,17.30,0.5640,54.2
13,17.40,0.5678,54.6
13,17.50,0.5711,55.0
13,17.60,0.5743,55.3
13,17.70,0.5778,55.7
13,17.80,0.5814,56.1
13,17.90,0.5848,56.5
13,18.00,0.5880,56.8
13,18.10,0.5910,57.2
13,18.20,0.5942,57.5
13,18.30,0.5980,58.0
13,18.40,0.6021,58.5
13,18.50,0.6055,58.8
13,18.60,0.6081,59.1
13,18.70,0.6108,59.4
13,18.80,0.6140,59.8
13,18.90,0.6178,60.2
13,19.00,0.6210,60.6
13,19.10,0.6240,60.9
13,19.20,0.6272,61.2
13,19.30,0.6309,61.7
13,19.40,0.6346,62.1
13,19.50,0.6380,62.5
13,19.60,0.6411,62.8
